,roberta sentiment
2621,-0.01703864509639408
2622,-0.01703864509639408
2623,-0.858950459005554
2624,-0.01703864509639408
2625,0.8003283959604511
2626,-0.9656165172479848
2627,0.7530707992964126
2628,-0.01703864509639408
2629,0.7941840257706457
2630,-0.9163550406544276
2631,-0.01703864509639408
2632,-0.704910427651289
2633,-0.01703864509639408
2634,-0.01703864509639408
2635,-0.01703864509639408
2636,-0.01703864509639408
2637,-0.01703864509639408
2638,-0.01703864509639408
2639,-0.01703864509639408
2640,-0.01703864509639408
2641,-0.01703864509639408
2642,-0.01703864509639408
2643,-0.5287494079731035
2644,-0.01703864509639408
2645,-0.529473361354536
2646,0.8520593195254721
2647,0.9429863207141963
2648,-0.01703864509639408
2649,-0.01703864509639408
2650,-0.01703864509639408
2651,-0.01703864509639408
2652,-0.01703864509639408
2653,-0.01703864509639408
2654,-0.01703864509639408
2655,-0.01703864509639408
2656,0.7062079637934496
2657,-0.7753717117337012
2658,0.9186251776463508
2659,-0.01703864509639408
2660,-0.01703864509639408
2661,0.8992862908085117
2662,-0.01703864509639408
2663,-0.01703864509639408
2664,-0.9117412045054223
2665,0.8049489696932762
2666,-0.01703864509639408
2667,-0.01703864509639408
2668,-0.01703864509639408
2669,0.598579166073938
2670,-0.01703864509639408
2671,-0.7097694506005713
2672,-0.7172427785734421
2673,-0.01703864509639408
2674,-0.9739873526364089
2675,0.5630582566716245
2676,-0.01703864509639408
2677,-0.8149270250765213
2678,-0.01703864509639408
2679,-0.9713112455939646
2680,-0.01703864509639408
2681,-0.01703864509639408
2682,0.9624952396673411
2683,0.9651456826405083
2684,-0.01703864509639408
2685,0.6256010422429663
2686,-0.01703864509639408
2687,-0.01703864509639408
2688,0.9631628729731168
2689,-0.01703864509639408
2690,-0.8721275191864184
2691,0.9725314220237222
2692,0.8865218157604643
2693,0.8349608018092252
2694,-0.01703864509639408
2695,-0.9029241573158446
2696,-0.01703864509639408
2697,-0.9072047280688201
2698,-0.01703864509639408
2699,-0.01703864509639408
2700,-0.7983218822481664
2701,-0.01703864509639408
2702,-0.01703864509639408
2703,-0.01703864509639408
2704,0.956946533137964
2705,-0.01703864509639408
2706,0.6980938303485583
2707,-0.01703864509639408
2708,-0.01703864509639408
2709,0.9361993075295103
2710,-0.933550334574631
2711,-0.01703864509639408
2712,0.6755892591276269
2713,-0.01703864509639408
2714,0.7472122864128508
2715,-0.01703864509639408
2716,-0.01703864509639408
2717,-0.48853531205961653
2718,-0.8817905619007091
2719,-0.01703864509639408
2720,-0.8946178189798042
2721,-0.01703864509639408
2722,-0.01703864509639408
2723,-0.7125087684293973
2724,-0.7895145739297462
2725,0.6624378630160397
2726,-0.01703864509639408
2727,0.6453811795702372
2728,-0.01703864509639408
2729,-0.01703864509639408
2730,-0.907207545603872
2731,-0.01703864509639408
2732,-0.01703864509639408
2733,-0.5582106876148356
2734,-0.01703864509639408
2735,0.8601173472723735
2736,-0.01703864509639408
2737,-0.01703864509639408
2738,-0.918587569678484
2739,-0.7202706487420395
2740,0.9083423384714047
2741,-0.9167052112607688
2742,-0.729117280049662
2743,-0.01703864509639408
2744,0.9743663723516511
2745,-0.01703864509639408
2746,-0.9490216032968835
2747,-0.01703864509639408
2748,-0.01703864509639408
2749,0.590783842845245
2750,-0.01703864509639408
2751,-0.01703864509639408
2752,-0.01703864509639408
2753,-0.01703864509639408
2754,0.6920161009878064
2755,-0.01703864509639408
2756,-0.01703864509639408
2757,0.7581389935979174
2758,-0.01703864509639408
2759,-0.7897256440555905
2760,-0.01703864509639408
2761,-0.01703864509639408
2762,-0.01703864509639408
2763,-0.01703864509639408
2764,-0.9145754610153447
2765,-0.01703864509639408
2766,-0.01703864509639408
2767,-0.5374683008165798
2768,-0.01703864509639408
2769,-0.734452588924239
2770,-0.01703864509639408
2771,-0.01703864509639408
2772,0.8568079073508725
2773,-0.01703864509639408
2774,-0.01703864509639408
2775,-0.01703864509639408
2776,-0.01703864509639408
2777,-0.705949546828581
2778,-0.01703864509639408
2779,-0.01703864509639408
2780,-0.01703864509639408
2781,0.6805257030400745
2782,-0.8171363400617806
2783,-0.01703864509639408
2784,-0.01703864509639408
2785,-0.6008701895757022
2786,-0.6899069309984134
2787,-0.01703864509639408
2788,-0.7492156150855114
2789,-0.01703864509639408
2790,-0.01703864509639408
2791,0.9551060702414552
2792,-0.7649198817064033
2793,-0.9782357667393355
2794,-0.01703864509639408
2795,0.9776503932069232
2796,-0.01703864509639408
2797,-0.01703864509639408
2798,-0.8254655249320461
2799,-0.01703864509639408
2800,-0.7924450553867671
2801,-0.01703864509639408
2802,-0.01703864509639408
2803,-0.8878196581564347
2804,-0.01703864509639408
2805,-0.01703864509639408
2806,0.732214057325507
2807,-0.01703864509639408
2808,-0.01703864509639408
2809,-0.01703864509639408
2810,-0.01703864509639408
2811,-0.01703864509639408
2812,-0.01703864509639408
2813,-0.01703864509639408
2814,-0.01703864509639408
2815,-0.01703864509639408
2816,-0.01703864509639408
2817,-0.01703864509639408
2818,-0.01703864509639408
2819,-0.01703864509639408
2820,-0.01703864509639408
2821,-0.01703864509639408
2822,-0.9195337101990634
2823,-0.01703864509639408
2824,-0.01703864509639408
2825,-0.7368523937793113
2826,0.57959596241102
2827,-0.01703864509639408
2828,-0.01703864509639408
2829,-0.01703864509639408
2830,-0.01703864509639408
2831,-0.01703864509639408
2832,-0.5977968713417025
2833,-0.8968255414452515
2834,-0.01703864509639408
2835,-0.01703864509639408
2836,-0.01703864509639408
2837,-0.01703864509639408
2838,-0.6763931753788474
2839,-0.01703864509639408
2840,-0.01703864509639408
2841,-0.5881846667598699
2842,-0.01703864509639408
2843,0.6416010887935454
2844,-0.8653912216326666
2845,-0.01703864509639408
2846,0.7316776844026927
2847,-0.01703864509639408
2848,-0.01703864509639408
2849,-0.6060633354316823
2850,-0.5980045114248749
2851,-0.01703864509639408
2852,-0.01703864509639408
2853,-0.01703864509639408
2854,0.693507067036356
2855,-0.01703864509639408
2856,-0.5489439985814323
2857,-0.01703864509639408
2858,-0.01703864509639408
2859,-0.9768283467301511
2860,-0.01703864509639408
2861,-0.8790495290505473
2862,-0.01703864509639408
2863,-0.01703864509639408
2864,-0.01703864509639408
2865,-0.01703864509639408
2866,-0.01703864509639408
2867,-0.807493326346663
2868,-0.01703864509639408
2869,-0.01703864509639408
2870,-0.8726670771488566
2871,-0.01703864509639408
2872,-0.01703864509639408
2873,-0.9136612321417661
2874,0.6684971558974302
2875,0.5202488740961494
2876,-0.01703864509639408
2877,-0.01703864509639408
2878,-0.655394392890869
2879,-0.01703864509639408
2880,-0.01703864509639408
2881,-0.9477314172461626
2882,-0.529993257822373
2883,0.49038566695418806
2884,-0.01703864509639408
2885,-0.01703864509639408
2886,0.9813866896887865
2887,-0.01703864509639408
2888,-0.01703864509639408
2889,-0.01703864509639408
2890,-0.01703864509639408
2891,-0.9820106512012575
2892,0.5995875373687072
2893,-0.01703864509639408
2894,-0.01703864509639408
2895,-0.01703864509639408
2896,-0.01703864509639408
2897,-0.01703864509639408
2898,-0.6430787021759792
2899,0.8617974556739721
2900,-0.5562080327005567
2901,-0.8885066467030016
2902,0.965149480187752
2903,-0.01703864509639408
2904,-0.01703864509639408
2905,-0.01703864509639408
2906,0.6927348786798502
2907,0.9940444659094337
2908,-0.6001299741169592
2909,0.8030034004891793
2910,-0.01703864509639408
2911,-0.01703864509639408
2912,-0.01703864509639408
2913,-0.01703864509639408
2914,-0.01703864509639408
2915,-0.01703864509639408
2916,0.5018430813665842
2917,-0.01703864509639408
2918,-0.8896864588806025
2919,-0.850140333152082
2920,-0.01703864509639408
2921,-0.01703864509639408
2922,-0.01703864509639408
2923,-0.7683067425910695
2924,0.6947173208426697
2925,-0.01703864509639408
2926,-0.8294446194344686
2927,-0.867075372584557
2928,-0.8196532563737925
2929,0.9829733294275765
2930,0.6464950246771665
2931,-0.01703864509639408
2932,-0.01703864509639408
2933,-0.01703864509639408
2934,-0.558198927468532
2935,-0.01703864509639408
2936,-0.01703864509639408
2937,-0.01703864509639408
2938,-0.585308392227217
2939,-0.7919525380095431
2940,-0.01703864509639408
2941,0.6015584031375092
2942,0.9504268795293983
2943,-0.01703864509639408
2944,0.9479355660359013
2945,-0.01703864509639408
2946,-0.01703864509639408
2947,-0.01703864509639408
2948,-0.01703864509639408
2949,0.5798038474972403
2950,0.625171674401362
2951,-0.01703864509639408
2952,-0.6030155587654357
2953,-0.9407433790606001
2954,-0.01703864509639408
2955,-0.9130122190676379
2956,-0.8285691622932346
2957,-0.01703864509639408
2958,-0.01703864509639408
2959,-0.01703864509639408
2960,-0.01703864509639408
2961,-0.01703864509639408
2962,-0.01703864509639408
2963,-0.5498219057531463
2964,0.6028898109510544
2965,-0.7728505078683494
2966,0.5761381118931984
2967,-0.6240589318081485
2968,-0.9677078020148744
2969,-0.01703864509639408
2970,-0.01703864509639408
2971,0.8000894567378979
2972,-0.8284967638925532
2973,-0.9678666864914967
2974,-0.7960929670190677
2975,-0.01703864509639408
2976,0.9269246558970474
2977,0.7812526423961544
2978,-0.01703864509639408
2979,-0.01703864509639408
2980,-0.01703864509639408
2981,-0.9740755537336856
2982,0.8465955678029858
2983,0.9464115245758731
2984,-0.01703864509639408
2985,-0.9516795801137763
2986,-0.01703864509639408
2987,-0.01703864509639408
2988,-0.01703864509639408
2989,-0.01703864509639408
2990,0.7779345048664498
2991,0.8846592413388744
2992,-0.6425245052814235
2993,0.9725085754894971
2994,0.9457419924964755
2995,-0.01703864509639408
2996,-0.01703864509639408
2997,-0.740224125725764
2998,-0.01703864509639408
2999,-0.7078805996020844
3000,-0.01703864509639408
3001,-0.01703864509639408
3002,-0.01703864509639408
3003,0.9540414094964101
3004,-0.8960034337177175
3005,0.862811768292655
3006,-0.9387617944084485
3007,-0.01703864509639408
3008,-0.01703864509639408
3009,0.4709778423837205
3010,-0.9142264541734815
3011,-0.01703864509639408
3012,-0.01703864509639408
3013,-0.9598364665905421
3014,-0.9602748995449222
3015,-0.7675954987427515
3016,0.9550710960563545
3017,-0.7825766388674978
3018,-0.01703864509639408
3019,-0.01703864509639408
3020,-0.01703864509639408
3021,-0.01703864509639408
3022,0.5357526057222607
3023,-0.01703864509639408
3024,-0.01703864509639408
3025,-0.8399887543600972
3026,-0.01703864509639408
3027,-0.01703864509639408
3028,-0.973817320521103
3029,-0.8904593822462522
3030,-0.01703864509639408
3031,-0.8546972673431915
3032,-0.4954216127295008
3033,-0.01703864509639408
3034,-0.7339777730172324
3035,0.9854559453128698
3036,-0.01703864509639408
3037,-0.8215968655535055
3038,-0.01703864509639408
3039,-0.8358217425198655
3040,-0.6253718418915705
3041,-0.01703864509639408
3042,0.978636836728897
3043,-0.01703864509639408
3044,-0.9016348287757917
3045,-0.01703864509639408
3046,-0.01703864509639408
3047,0.7072920410300481
3048,-0.01703864509639408
3049,-0.01703864509639408
3050,0.906254116242615
3051,-0.01703864509639408
3052,-0.7059576931799266
3053,0.7727512816339132
3054,-0.8125640319294097
3055,-0.6343547561446381
3056,0.9483713652075154
3057,-0.01703864509639408
3058,-0.01703864509639408
3059,-0.9422876332720876
3060,-0.6770286520345742
3061,-0.01703864509639408
3062,-0.01703864509639408
3063,-0.01703864509639408
3064,-0.01703864509639408
3065,-0.01703864509639408
3066,-0.9192861346190685
3067,-0.01703864509639408
3068,-0.01703864509639408
3069,0.6002298128590157
3070,-0.8348612693209786
3071,-0.01703864509639408
3072,-0.01703864509639408
3073,-0.01703864509639408
3074,-0.7134607890231284
3075,0.960855005511803
3076,-0.01703864509639408
3077,-0.01703864509639408
3078,0.6782436221495619
3079,0.87952575372508
3080,-0.8702720498532202
3081,-0.01703864509639408
3082,-0.01703864509639408
3083,-0.873752563152981
3084,-0.01703864509639408
3085,0.5300640637032427
3086,0.9725271957211444
3087,0.5517845639198407
3088,-0.01703864509639408
3089,-0.9135482244858802
3090,-0.7334464839076639
3091,-0.01703864509639408
3092,-0.01703864509639408
3093,-0.9482454948916098
3094,-0.8472906414501362
3095,-0.9180966448210719
3096,-0.01703864509639408
3097,-0.01703864509639408
3098,-0.01703864509639408
3099,-0.5854244624212027
3100,-0.01703864509639408
3101,-0.01703864509639408
3102,-0.01703864509639408
3103,-0.5007981127415213
3104,-0.01703864509639408
3105,-0.01703864509639408
3106,-0.01703864509639408
3107,-0.8861038405605914
3108,-0.01703864509639408
3109,-0.01703864509639408
3110,0.7993969556227511
3111,-0.01703864509639408
3112,-0.804923366874761
3113,-0.6704971157781809
3114,0.4530295315955166
3115,-0.01703864509639408
3116,-0.01703864509639408
3117,-0.01703864509639408
3118,0.8507795461042909
3119,-0.01703864509639408
3120,-0.5243561664434331
3121,-0.01703864509639408
3122,-0.01703864509639408
3123,-0.9368731271622476
3124,-0.662535129226092
3125,0.5898971155638034
3126,-0.01703864509639408
3127,-0.01703864509639408
3128,-0.6325689289278315
3129,-0.6986742425692489
3130,-0.01703864509639408
3131,-0.01703864509639408
3132,-0.9255813041849124
3133,-0.01703864509639408
3134,-0.01703864509639408
3135,-0.01703864509639408
3136,-0.8812797305456478
3137,0.8826656515373713
3138,0.704586227368035
3139,-0.01703864509639408
3140,-0.7568199584382954
3141,-0.5354454331508417
3142,-0.01703864509639408
3143,-0.5646129847634135
3144,-0.01703864509639408
3145,-0.8986779482403497
3146,0.6567451559452058
3147,-0.01703864509639408
3148,0.9304086604902421
3149,0.6702056846525958
3150,-0.01703864509639408
3151,-0.01703864509639408
3152,-0.9849117322925195
3153,-0.8541341890881461
3154,-0.8356860108312785
3155,-0.6056234937097764
3156,-0.8546444079355875
3157,-0.01703864509639408
3158,-0.01703864509639408
3159,-0.01703864509639408
3160,-0.01703864509639408
3161,-0.01703864509639408
3162,0.854169469527057
3163,-0.7645914551205714
3164,-0.7471110389032684
3165,-0.7402175106434683
3166,-0.01703864509639408
3167,-0.01703864509639408
3168,-0.01703864509639408
3169,-0.01703864509639408
3170,0.6266040847214416
3171,-0.01703864509639408
3172,-0.706575774619246
3173,-0.01703864509639408
3174,-0.9446527701958692
3175,-0.5463939456071796
3176,-0.596580369957665
3177,-0.01703864509639408
3178,-0.01703864509639408
3179,-0.01703864509639408
3180,-0.01703864509639408
3181,-0.01703864509639408
3182,-0.01703864509639408
3183,-0.8550617093770781
3184,-0.01703864509639408
3185,0.9622890696024566
3186,-0.6987210381514152
3187,-0.01703864509639408
3188,-0.01703864509639408
3189,0.48828274454251896
3190,-0.4946996499978332
3191,-0.7205217156154683
3192,-0.01703864509639408
3193,-0.01703864509639408
3194,-0.01703864509639408
3195,-0.01703864509639408
3196,-0.5446683278894165
3197,-0.520336738314235
3198,-0.01703864509639408
3199,-0.7136778617236484
3200,-0.01703864509639408
3201,-0.01703864509639408
3202,-0.01703864509639408
3203,-0.01703864509639408
3204,-0.5721751263411811
3205,-0.594309191702788
3206,-0.01703864509639408
3207,-0.01703864509639408
3208,-0.01703864509639408
3209,-0.01703864509639408
3210,0.691398142050011
3211,-0.01703864509639408
3212,-0.01703864509639408
3213,-0.8107025600215357
3214,-0.01703864509639408
3215,-0.01703864509639408
3216,-0.01703864509639408
3217,-0.9515192868696282
3218,-0.5406968897322437
3219,-0.8822213997606013
3220,-0.752427115038578
3221,-0.01703864509639408
3222,-0.7224843737821626
3223,-0.01703864509639408
3224,-0.01703864509639408
3225,-0.7112803231467701
3226,0.9548857512505493
3227,-0.6106706789999159
3228,-0.01703864509639408
3229,-0.01703864509639408
3230,0.7908764846227666
3231,-0.01703864509639408
3232,-0.01703864509639408
3233,-0.8584122485598797
3234,0.49497074587043544
3235,0.9060010280940403
3236,-0.8235755101690811
3237,-0.01703864509639408
3238,-0.6088311961155991
3239,-0.01703864509639408
3240,0.7893500543830204
3241,-0.01703864509639408
3242,-0.01703864509639408
3243,-0.01703864509639408
3244,-0.01703864509639408
3245,0.9704558174519041
3246,0.9227805518418029
3247,-0.9760852524855942
3248,-0.6649337090659243
3249,-0.5407281276208626
3250,-0.01703864509639408
3251,0.6580584335331998
3252,-0.8967367890911168
3253,-0.9550745873497882
3254,0.9506137556042534
3255,0.5371956736749279
3256,-0.7752272211861485
3257,-0.01703864509639408
3258,-0.01703864509639408
3259,-0.7437894100801298
3260,-0.7816905240936762
3261,-0.01703864509639408
3262,-0.9105912214489144
3263,-0.01703864509639408
3264,-0.01703864509639408
3265,-0.9577506331414704
3266,-0.01703864509639408
3267,-0.01703864509639408
3268,-0.01703864509639408
3269,-0.8154396939544426
3270,-0.9767680147295832
3271,0.9469811566624522
3272,0.985531957508509
3273,-0.01703864509639408
3274,-0.01703864509639408
3275,-0.01703864509639408
3276,-0.01703864509639408
3277,0.5534478283618898
3278,-0.01703864509639408
3279,-0.6622450456172706
3280,-0.660947141970538
3281,0.6868077649428509
3282,-0.01703864509639408
3283,-0.01703864509639408
3284,-0.6314199258835154
3285,-0.5468789291406778
3286,-0.9784927749366782
3287,-0.01703864509639408
3288,0.746167042159359
3289,-0.5663744954277071
3290,-0.01703864509639408
3291,-0.01703864509639408
3292,-0.01703864509639408
3293,-0.01703864509639408
3294,-0.6711110934164465
3295,-0.01703864509639408
3296,-0.8101721284226351
3297,-0.01703864509639408
3298,-0.42513131014920524
3299,-0.01703864509639408
3300,-0.8222781577792065
3301,-0.01703864509639408
3302,-0.7230253405121267
3303,-0.01703864509639408
3304,-0.9687578238278021
3305,-0.01703864509639408
3306,0.9738095416743295
3307,0.9231235561089903
3308,-0.01703864509639408
3309,-0.7069860934738691
3310,-0.8517814860690501
3311,-0.01703864509639408
3312,0.9356573607873542
3313,-0.8700431557556345
3314,0.9830587129898015
3315,-0.01703864509639408
3316,0.7147925643412458
3317,0.6782077904537932
3318,-0.01703864509639408
3319,-0.7145633639898501
3320,-0.01703864509639408
3321,-0.01703864509639408
3322,0.8739422567628882
3323,-0.6246102499168903
3324,-0.01703864509639408
3325,-0.01703864509639408
3326,0.9039190534429744
3327,-0.9765913675319817
3328,0.9355340017526906
3329,-0.8556085561801942
3330,-0.01703864509639408
3331,-0.01703864509639408
3332,-0.01703864509639408
3333,-0.3951039203397089
3334,0.9226766705494547
3335,0.9207382064337495
3336,-0.9835334676460459
3337,0.7471888886217676
3338,-0.956120015355566
3339,-0.01703864509639408
3340,-0.01703864509639408
3341,0.8126735482918618
3342,-0.01703864509639408
3343,0.8864866578230776
3344,-0.8061791912480011
3345,-0.7637079741295156
3346,-0.01703864509639408
3347,-0.01703864509639408
3348,-0.01703864509639408
3349,-0.01703864509639408
3350,0.895119952726662
3351,-0.01703864509639408
3352,0.6319218758780872
3353,-0.01703864509639408
3354,0.9206213399798578
3355,-0.6768571499009804
3356,-0.01703864509639408
3357,-0.01703864509639408
3358,-0.01703864509639408
3359,-0.01703864509639408
3360,-0.01703864509639408
3361,-0.8989263200802508
3362,-0.6067532640148251
3363,-0.6474248112442923
3364,-0.01703864509639408
3365,-0.01703864509639408
3366,-0.01703864509639408
3367,0.7634265268781361
3368,-0.9444242436028556
3369,-0.6619310742112701
3370,0.9945826763551081
3371,-0.6753074443716751
3372,-0.01703864509639408
3373,-0.01703864509639408
3374,-0.01703864509639408
3375,-0.9663985057264103
3376,-0.01703864509639408
3377,-0.01703864509639408
3378,-0.01703864509639408
3379,0.4973639356432119
3380,-0.7696745946080035
3381,-0.01703864509639408
3382,-0.6560977966416514
3383,-0.01703864509639408
3384,-0.01703864509639408
3385,-0.6972885665805736
3386,-0.6243669006394732
3387,-0.8740722308798473
3388,-0.01703864509639408
3389,-0.01703864509639408
3390,-0.01703864509639408
3391,-0.5747840412977138
3392,-0.9529173355122271
3393,0.9883158658920693
3394,-0.01703864509639408
3395,-0.01703864509639408
3396,-0.01703864509639408
3397,-0.01703864509639408
3398,0.9642879882202535
3399,-0.01703864509639408
3400,0.7324318037844091
3401,-0.5321462833573564
3402,0.6882327026699667
3403,-0.6157391795552306
3404,-0.7324345600686988
3405,-0.01703864509639408
3406,0.39428355825889205
3407,-0.01703864509639408
3408,-0.01703864509639408
3409,-0.9363722184306299
3410,-0.01703864509639408
3411,-0.01703864509639408
3412,-0.01703864509639408
3413,-0.9297981128946482
3414,-0.8568393902425392
3415,-0.45979170759621224
3416,-0.01703864509639408
3417,-0.01703864509639408
3418,-0.6863531005365413
3419,-0.9595650032133681
3420,-0.7188913428326119
3421,-0.7870075802411779
3422,-0.01703864509639408
3423,-0.01703864509639408
3424,0.9374068050515342
3425,-0.01703864509639408
3426,-0.9753750499002302
3427,-0.7982360699306075
3428,0.8708251442340601
3429,-0.9193366664977166
3430,-0.01703864509639408
3431,0.9134976926072322
3432,-0.01703864509639408
3433,-0.01703864509639408
3434,-0.01703864509639408
3435,-0.01703864509639408
3436,-0.01703864509639408
3437,-0.5981290954747783
3438,-0.01703864509639408
3439,-0.01703864509639408
3440,-0.01703864509639408
3441,-0.01703864509639408
3442,-0.01703864509639408
3443,-0.01703864509639408
3444,-0.01703864509639408
3445,-0.01703864509639408
3446,-0.01703864509639408
3447,-0.8195941493884648
3448,0.6968733476649909
3449,-0.01703864509639408
3450,0.5000723218372289
3451,0.9558917950163625
3452,-0.01703864509639408
3453,0.9458535913848355
3454,-0.01703864509639408
3455,-0.01703864509639408
3456,-0.01703864509639408
3457,0.8004731315110518
3458,-0.01703864509639408
3459,-0.908328250796145
3460,-0.7039379493030505
3461,-0.535385223651798
3462,-0.01703864509639408
3463,-0.6243596730495575
3464,-0.01703864509639408
3465,-0.01703864509639408
3466,-0.01703864509639408
3467,-0.01703864509639408
3468,-0.01703864509639408
3469,0.9013535652766982
3470,-0.01703864509639408
3471,-0.01703864509639408
3472,-0.5295745169879753
3473,-0.01703864509639408
3474,0.9246784067023035
3475,0.630614233360197
3476,-0.01703864509639408
3477,-0.01703864509639408
3478,0.9249604052105412
3479,0.9014021371309624
3480,-0.01703864509639408
3481,0.814281380794303
3482,0.5993033950837996
3483,-0.6141504572905326
3484,-0.01703864509639408
3485,-0.6765378496786861
3486,-0.950373223861888
3487,-0.01703864509639408
3488,-0.01703864509639408
3489,-0.01703864509639408
3490,-0.01703864509639408
3491,-0.01703864509639408
3492,-0.6557538123622719
3493,-0.01703864509639408
3494,-0.01703864509639408
3495,-0.01703864509639408
3496,-0.8371238724691759
3497,-0.01703864509639408
3498,-0.01703864509639408
3499,-0.01703864509639408
3500,-0.01703864509639408
3501,-0.01703864509639408
3502,-0.8553764157922227
3503,-0.01703864509639408
3504,-0.01703864509639408
3505,0.9585391142006677
3506,-0.01703864509639408
3507,-0.01703864509639408
3508,-0.5397144887605617
3509,-0.01703864509639408
3510,0.7625867176803848
3511,-0.01703864509639408
3512,-0.01703864509639408
3513,-0.8247201031585333
3514,-0.7624071916969691
3515,-0.01703864509639408
3516,-0.01703864509639408
3517,-0.5502529886160864
3518,-0.770673104530091
3519,-0.01703864509639408
3520,0.9147228915994734
3521,-0.9235999645358087
3522,-0.01703864509639408
3523,-0.01703864509639408
3524,-0.7563365674246091
3525,-0.01703864509639408
3526,-0.7932262476052866
3527,-0.01703864509639408
3528,-0.8199811317027665
3529,-0.01703864509639408
3530,-0.01703864509639408
3531,-0.5826692806450194
3532,0.7811227295299572
3533,-0.01703864509639408
3534,-0.8447693763340224
3535,-0.9763512645449505
3536,-0.01703864509639408
3537,-0.01703864509639408
3538,-0.01703864509639408
3539,0.651351230091397
3540,0.9622187537276832
3541,-0.01703864509639408
3542,-0.01703864509639408
3543,-0.01703864509639408
3544,-0.01703864509639408
3545,-0.01703864509639408
3546,0.5760295755429383
3547,-0.5371957349256897
3548,0.8620518300885488
3549,-0.6175120216104938
3550,-0.9115365044588257
3551,-0.01703864509639408
3552,0.8094170290287269
3553,0.7647800462167625
3554,-0.6050370789144098
3555,-0.01703864509639408
3556,-0.01703864509639408
3557,-0.01703864509639408
3558,-0.01703864509639408
3559,-0.46170622266397626
3560,-0.01703864509639408
3561,-0.01703864509639408
3562,-0.6040676631042713
3563,-0.9117533934070599
3564,-0.6630531881710691
3565,-0.9689710989810782
3566,-0.01703864509639408
3567,-0.5949497521717606
3568,0.9664992019791347
3569,-0.01703864509639408
3570,-0.01703864509639408
3571,-0.01703864509639408
3572,-0.01703864509639408
3573,-0.722279979989376
3574,-0.01703864509639408
3575,0.7066439467173498
3576,-0.8093768485288562
3577,-0.01703864509639408
3578,-0.5082836908667916
3579,-0.7010952401879724
3580,-0.01703864509639408
3581,-0.01703864509639408
3582,-0.7093974747229589
3583,-0.7926566155187074
3584,-0.01703864509639408
3585,-0.01703864509639408
3586,-0.01703864509639408
3587,0.8813475963899414
3588,-0.9762487920201282
3589,0.9231950969990037
3590,-0.01703864509639408
3591,0.6250830445487512
3592,-0.01703864509639408
3593,-0.5652333324809269
3594,-0.01703864509639408
3595,-0.720502299123915
3596,-0.01703864509639408
3597,-0.01703864509639408
3598,-0.8745806734551906
3599,-0.01703864509639408
3600,-0.01703864509639408
3601,-0.01703864509639408
3602,-0.01703864509639408
3603,-0.01703864509639408
3604,-0.01703864509639408
3605,0.7144836154977292
3606,0.6658252139068018
3607,-0.01703864509639408
3608,-0.01703864509639408
3609,-0.01703864509639408
3610,0.9155345254467058
3611,-0.01703864509639408
3612,-0.01703864509639408
3613,-0.01703864509639408
3614,0.8710131840733932
3615,-0.01703864509639408
3616,-0.9075055305609911
3617,-0.6262674505335017
3618,-0.01703864509639408
3619,-0.01703864509639408
3620,-0.01703864509639408
3621,-0.01703864509639408
3622,-0.01703864509639408
3623,-0.01703864509639408
3624,-0.01703864509639408
3625,-0.01703864509639408
3626,-0.01703864509639408
3627,-0.8404206947337054
3628,-0.01703864509639408
3629,-0.01703864509639408
3630,-0.01703864509639408
3631,-0.6763575886861267
3632,0.7806876041167251
3633,-0.01703864509639408
3634,0.7556839405555231
3635,-0.01703864509639408
3636,-0.5493979892293597
3637,-0.01703864509639408
3638,-0.01703864509639408
3639,-0.01703864509639408
3640,-0.7648787824451028
3641,-0.7921579118145217
3642,-0.01703864509639408
3643,0.5224959195507992
3644,0.8243443297336772
3645,0.8290592296399789
3646,-0.01703864509639408
3647,-0.9701563012257349
3648,-0.01703864509639408
3649,-0.01703864509639408
3650,0.5140186303380232
3651,-0.01703864509639408
3652,-0.01703864509639408
3653,-0.7084268951483425
3654,-0.8573201474734596
3655,-0.01703864509639408
3656,0.541680576969928
3657,0.9195070661175946
3658,-0.01703864509639408
3659,-0.01703864509639408
3660,-0.9123473420461521
3661,-0.01703864509639408
3662,0.812121985180072
3663,0.9825388777727264
3664,-0.9846936795798075
3665,0.9799319840913397
3666,0.9485067906422925
3667,0.9696955117432259
3668,-0.01703864509639408
3669,-0.01703864509639408
3670,-0.7463280704126509
3671,-0.01703864509639408
3672,0.5130436407085428
3673,-0.7466524544481911
3674,-0.01703864509639408
3675,-0.8442912528858679
3676,-0.01703864509639408
3677,0.5426305150377513
3678,-0.01703864509639408
3679,-0.01703864509639408
3680,-0.01703864509639408
3681,0.5941816063655468
3682,-0.01703864509639408
3683,-0.01703864509639408
3684,-0.01703864509639408
3685,-0.01703864509639408
3686,-0.01703864509639408
3687,-0.8975033423775187
3688,-0.01703864509639408
3689,-0.01703864509639408
3690,0.6901905832772252
3691,-0.01703864509639408
3692,-0.01703864509639408
3693,-0.01703864509639408
3694,-0.01703864509639408
3695,-0.01703864509639408
3696,0.9248491125759912
3697,0.7375064906666856
3698,-0.01703864509639408
3699,-0.6456027235763829
3700,0.7966760742732866
3701,-0.01703864509639408
3702,-0.01703864509639408
3703,-0.01703864509639408
3704,0.9873700316252999
3705,-0.01703864509639408
3706,-0.01703864509639408
3707,-0.01703864509639408
3708,0.9020765692713197
3709,-0.7437897163339398
3710,-0.01703864509639408
3711,0.8845100957334099
3712,-0.9168709558227347
3713,-0.01703864509639408
3714,0.5862938557369991
3715,0.9921456310367412
3716,-0.8711489770127421
